trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8127F710483:2022-02-02T10:53:24Z,17:52:00,17:52:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8127F710483:2022-02-02T10:53:24Z,19:14:00,19:17:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8127F710483:2022-02-02T10:53:24Z,19:54:00,19:54:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN813F519058:2022-01-26T20:39:16Z,12:05:00,12:05:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN813F519058:2022-01-26T20:39:16Z,15:36:00,16:06:00,StopPoint:OCETGV INOUI-87745497,1,,0,0,
OCESN813F519058:2022-01-26T20:39:16Z,16:46:00,16:51:00,StopPoint:OCETGV INOUI-87745646,2,,0,0,
OCESN813F519058:2022-01-26T20:39:16Z,16:58:00,16:58:00,StopPoint:OCETGV INOUI-87745679,3,,1,0,
OCESN8130F512749:2022-01-26T20:39:16Z,20:04:00,20:04:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8130F512749:2022-01-26T20:39:16Z,20:41:00,20:43:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8130F512749:2022-01-26T20:39:16Z,21:22:00,21:25:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8130F512749:2022-01-26T20:39:16Z,22:25:00,22:25:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8130F553134:2022-01-26T20:39:16Z,20:05:00,20:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8130F553134:2022-01-26T20:39:16Z,20:41:00,20:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8130F553134:2022-01-26T20:39:16Z,21:23:00,21:26:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8130F553134:2022-01-26T20:39:16Z,22:26:00,22:26:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8130F612211:2022-01-26T20:39:16Z,20:05:00,20:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8130F612211:2022-01-26T20:39:16Z,20:41:00,20:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8130F612211:2022-01-26T20:39:16Z,21:23:00,21:26:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8130F612211:2022-01-26T20:39:16Z,22:24:00,22:24:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8130F612238:2022-01-26T20:39:16Z,20:05:00,20:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8130F612238:2022-01-26T20:39:16Z,20:41:00,20:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8130F612238:2022-01-26T20:39:16Z,21:23:00,21:26:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8130F612238:2022-01-26T20:39:16Z,22:25:00,22:25:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8130F707674:2022-02-02T10:53:24Z,20:04:00,20:04:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8130F707674:2022-02-02T10:53:24Z,20:41:00,20:43:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8130F707674:2022-02-02T10:53:24Z,21:22:00,21:25:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8130F707674:2022-02-02T10:53:24Z,22:25:00,22:25:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8134F616169:2022-02-03T20:24:11Z,22:05:00,22:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8134F616169:2022-02-03T20:24:11Z,22:42:00,22:45:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8134F616169:2022-02-03T20:24:11Z,24:16:00,24:16:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8137F553312:2022-01-26T20:39:16Z,20:45:00,20:45:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8137F553312:2022-01-26T20:39:16Z,22:08:00,22:11:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8137F553312:2022-01-26T20:39:16Z,22:50:00,22:50:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8137F711653:2022-02-02T10:53:24Z,20:45:00,20:45:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8137F711653:2022-02-02T10:53:24Z,22:08:00,22:11:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8137F711653:2022-02-02T10:53:24Z,22:50:00,22:50:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8140F522490:2022-01-26T20:39:16Z,07:05:00,07:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8140F522490:2022-01-26T20:39:16Z,07:41:00,07:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8140F522490:2022-01-26T20:39:16Z,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8140F643652:2022-01-26T20:39:16Z,07:05:00,07:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8140F643652:2022-01-26T20:39:16Z,07:41:00,07:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8140F643652:2022-01-26T20:39:16Z,09:08:00,09:08:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8140F714677:2022-02-02T10:53:24Z,07:05:00,07:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8140F714677:2022-02-02T10:53:24Z,07:41:00,07:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8140F714677:2022-02-02T10:53:24Z,09:08:00,09:08:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8142F536385:2022-01-26T20:39:16Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8142F536385:2022-01-26T20:39:16Z,11:41:00,11:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8142F536385:2022-01-26T20:39:16Z,12:23:00,12:26:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8142F536385:2022-01-26T20:39:16Z,13:24:00,13:24:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8142F636439:2022-01-26T20:39:16Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8142F636439:2022-01-26T20:39:16Z,11:41:00,11:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8142F636439:2022-01-26T20:39:16Z,12:22:00,12:25:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8142F636439:2022-01-26T20:39:16Z,13:25:00,13:25:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8142F713190:2022-02-02T10:53:24Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8142F713190:2022-02-02T10:53:24Z,11:41:00,11:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8142F713190:2022-02-02T10:53:24Z,12:22:00,12:25:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8142F713190:2022-02-02T10:53:24Z,13:25:00,13:25:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8144F512705:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F512705:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F512705:2022-01-26T20:39:16Z,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F512706:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F512706:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F512706:2022-01-26T20:39:16Z,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F512710:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F512710:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F512710:2022-01-26T20:39:16Z,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F512712:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F512712:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F512712:2022-01-26T20:39:16Z,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F565351:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F565351:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F565351:2022-01-26T20:39:16Z,19:08:00,19:08:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F616155:2022-02-02T20:24:50Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F616155:2022-02-02T20:24:50Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F616155:2022-02-02T20:24:50Z,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F643632:2022-02-02T20:24:50Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F643632:2022-02-02T20:24:50Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F643632:2022-02-02T20:24:50Z,19:08:00,19:08:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F643633:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F643633:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F643633:2022-01-26T20:39:16Z,19:08:00,19:08:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F653976:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F653976:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F653976:2022-01-26T20:39:16Z,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F688819:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F688819:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F688819:2022-01-26T20:39:16Z,19:08:00,19:08:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F689326:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F689326:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F689326:2022-01-26T20:39:16Z,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8144F689327:2022-01-26T20:39:16Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8144F689327:2022-01-26T20:39:16Z,17:41:00,17:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8144F689327:2022-01-26T20:39:16Z,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8148F556708:2022-02-03T20:24:11Z,21:05:00,21:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8148F556708:2022-02-03T20:24:11Z,21:41:00,21:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8148F556708:2022-02-03T20:24:11Z,23:16:00,23:16:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8148F646570:2022-02-02T20:24:50Z,21:05:00,21:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8148F646570:2022-02-02T20:24:50Z,21:41:00,21:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8148F646570:2022-02-02T20:24:50Z,23:12:00,23:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8148F711712:2022-02-02T10:53:24Z,21:05:00,21:05:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8148F711712:2022-02-02T10:53:24Z,21:41:00,21:44:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8148F711712:2022-02-02T10:53:24Z,23:12:00,23:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8179F615805:2022-01-26T20:39:16Z,16:44:00,16:44:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8179F615805:2022-01-26T20:39:16Z,18:56:00,18:58:00,StopPoint:OCETGV INOUI-87471300,1,,0,0,
OCESN8179F615805:2022-01-26T20:39:16Z,19:22:00,19:25:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8179F615805:2022-01-26T20:39:16Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8179F615805:2022-01-26T20:39:16Z,19:58:00,19:58:00,StopPoint:OCETGV INOUI-87476002,4,,1,0,
OCESN8179F636073:2022-01-26T20:39:16Z,16:44:00,16:44:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8179F636073:2022-01-26T20:39:16Z,18:56:00,18:58:00,StopPoint:OCETGV INOUI-87471300,1,,0,0,
OCESN8179F636073:2022-01-26T20:39:16Z,19:22:00,19:25:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8179F636073:2022-01-26T20:39:16Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8179F636073:2022-01-26T20:39:16Z,19:58:00,19:58:00,StopPoint:OCETGV INOUI-87476002,4,,1,0,
OCESN8179F688818:2022-02-02T20:24:50Z,16:44:00,16:44:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8179F688818:2022-02-02T20:24:50Z,18:56:00,18:58:00,StopPoint:OCETGV INOUI-87471300,1,,0,0,
OCESN8179F688818:2022-02-02T20:24:50Z,19:22:00,19:25:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8179F688818:2022-02-02T20:24:50Z,19:38:00,19:41:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8179F688818:2022-02-02T20:24:50Z,19:58:00,19:58:00,StopPoint:OCETGV INOUI-87476002,4,,1,0,
OCESN8190F540320:2022-01-26T20:39:16Z,13:19:00,13:19:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8190F540320:2022-01-26T20:39:16Z,13:52:00,13:55:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8190F540320:2022-01-26T20:39:16Z,14:10:00,14:13:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8190F540320:2022-01-26T20:39:16Z,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8190F540320:2022-01-26T20:39:16Z,14:50:00,14:53:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8190F540320:2022-01-26T20:39:16Z,15:29:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8190F540320:2022-01-26T20:39:16Z,17:07:00,17:07:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8190F636023:2022-01-26T20:39:16Z,13:19:00,13:19:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8190F636023:2022-01-26T20:39:16Z,13:52:00,13:55:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8190F636023:2022-01-26T20:39:16Z,14:10:00,14:13:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8190F636023:2022-01-26T20:39:16Z,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8190F636023:2022-01-26T20:39:16Z,14:50:00,14:53:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8190F636023:2022-01-26T20:39:16Z,15:29:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8190F636023:2022-01-26T20:39:16Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8190F707875:2022-02-02T10:53:24Z,13:19:00,13:19:00,StopPoint:OCETGV INOUI-87474098,0,,0,1,
OCESN8190F707875:2022-02-02T10:53:24Z,13:52:00,13:55:00,StopPoint:OCETGV INOUI-87476002,1,,0,0,
OCESN8190F707875:2022-02-02T10:53:24Z,14:10:00,14:13:00,StopPoint:OCETGV INOUI-87476200,2,,0,0,
OCESN8190F707875:2022-02-02T10:53:24Z,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87476606,3,,0,0,
OCESN8190F707875:2022-02-02T10:53:24Z,14:50:00,14:53:00,StopPoint:OCETGV INOUI-87471300,4,,0,0,
OCESN8190F707875:2022-02-02T10:53:24Z,15:29:00,15:35:00,StopPoint:OCETGV INOUI-87471003,5,,0,0,
OCESN8190F707875:2022-02-02T10:53:24Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87391003,6,,1,0,
OCESN8197F643598:2022-01-26T20:39:16Z,18:00:00,18:00:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8197F643598:2022-01-26T20:39:16Z,19:26:00,19:31:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8197F643598:2022-01-26T20:39:16Z,20:28:00,20:31:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8197F643598:2022-01-26T20:39:16Z,20:41:00,20:44:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8197F643598:2022-01-26T20:39:16Z,21:00:00,21:03:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8197F643598:2022-01-26T20:39:16Z,21:38:00,21:38:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN8197F709584:2022-02-02T10:53:24Z,18:00:00,18:00:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8197F709584:2022-02-02T10:53:24Z,19:26:00,19:31:00,StopPoint:OCETGV INOUI-87471003,1,,0,0,
OCESN8197F709584:2022-02-02T10:53:24Z,20:28:00,20:31:00,StopPoint:OCETGV INOUI-87476606,2,,0,0,
OCESN8197F709584:2022-02-02T10:53:24Z,20:41:00,20:44:00,StopPoint:OCETGV INOUI-87476200,3,,0,0,
OCESN8197F709584:2022-02-02T10:53:24Z,21:00:00,21:03:00,StopPoint:OCETGV INOUI-87476002,4,,0,0,
OCESN8197F709584:2022-02-02T10:53:24Z,21:38:00,21:38:00,StopPoint:OCETGV INOUI-87474098,5,,1,0,
OCESN821F512643:2022-01-26T20:39:16Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN821F512643:2022-01-26T20:39:16Z,18:16:00,18:33:00,StopPoint:OCETGV INOUI-87745497,1,,0,0,
OCESN821F512643:2022-01-26T20:39:16Z,18:59:00,19:04:00,StopPoint:OCETGV INOUI-87745646,2,,0,0,
OCESN821F512643:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87745679,3,,1,0,
OCESN821F512645:2022-01-26T20:39:16Z,14:26:00,14:26:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN821F512645:2022-01-26T20:39:16Z,18:19:00,18:33:00,StopPoint:OCETGV INOUI-87745497,1,,0,0,
OCESN821F512645:2022-01-26T20:39:16Z,18:59:00,19:04:00,StopPoint:OCETGV INOUI-87745646,2,,0,0,
OCESN821F512645:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87745679,3,,1,0,
OCESN8213F531484:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F531484:2022-01-26T20:39:16Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F531484:2022-01-26T20:39:16Z,22:23:00,22:26:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8213F531484:2022-01-26T20:39:16Z,23:02:00,23:05:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8213F531484:2022-01-26T20:39:16Z,23:31:00,23:31:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8213F547226:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F547226:2022-01-26T20:39:16Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F547226:2022-01-26T20:39:16Z,22:23:00,22:23:00,StopPoint:OCETGV INOUI-87586008,2,,1,0,
OCESN8213F623370:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F623370:2022-01-26T20:39:16Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F623370:2022-01-26T20:39:16Z,22:23:00,22:23:00,StopPoint:OCETGV INOUI-87586008,2,,1,0,
OCESN8213F624241:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F624241:2022-01-26T20:39:16Z,21:17:00,21:23:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F624241:2022-01-26T20:39:16Z,22:25:00,22:28:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8213F624241:2022-01-26T20:39:16Z,23:03:00,23:06:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8213F624241:2022-01-26T20:39:16Z,23:33:00,23:33:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8213F624242:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F624242:2022-01-26T20:39:16Z,21:17:00,21:23:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F624242:2022-01-26T20:39:16Z,22:25:00,22:28:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8213F624242:2022-01-26T20:39:16Z,23:03:00,23:06:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8213F624242:2022-01-26T20:39:16Z,23:33:00,23:33:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8213F625092:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F625092:2022-01-26T20:39:16Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F625092:2022-01-26T20:39:16Z,22:24:00,22:24:00,StopPoint:OCETGV INOUI-87586008,2,,1,0,
OCESN8213F636473:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F636473:2022-01-26T20:39:16Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F636473:2022-01-26T20:39:16Z,22:23:00,22:26:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8213F636473:2022-01-26T20:39:16Z,23:02:00,23:05:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8213F636473:2022-01-26T20:39:16Z,23:31:00,23:31:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8213F636606:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F636606:2022-01-26T20:39:16Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F636606:2022-01-26T20:39:16Z,22:24:00,22:24:00,StopPoint:OCETGV INOUI-87586008,2,,1,0,
OCESN8213F648405:2022-02-02T20:24:50Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F648405:2022-02-02T20:24:50Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F648405:2022-02-02T20:24:50Z,22:23:00,22:26:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8213F648405:2022-02-02T20:24:50Z,23:02:00,23:05:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8213F648405:2022-02-02T20:24:50Z,23:31:00,23:31:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8213F707859:2022-02-02T10:53:24Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8213F707859:2022-02-02T10:53:24Z,21:14:00,21:20:00,StopPoint:OCETGV INOUI-87581009,1,,0,0,
OCESN8213F707859:2022-02-02T10:53:24Z,22:23:00,22:26:00,StopPoint:OCETGV INOUI-87586008,2,,0,0,
OCESN8213F707859:2022-02-02T10:53:24Z,23:02:00,23:05:00,StopPoint:OCETGV INOUI-87611244,3,,0,0,
OCESN8213F707859:2022-02-02T10:53:24Z,23:31:00,23:31:00,StopPoint:OCETGV INOUI-87611004,4,,1,0,
OCESN8250F624237:2022-01-26T20:39:16Z,08:44:00,08:44:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8250F624237:2022-01-26T20:39:16Z,10:52:00,10:52:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8250F624672:2022-02-02T20:24:50Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8250F624672:2022-02-02T20:24:50Z,10:52:00,10:52:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8250F625752:2022-01-26T20:39:16Z,08:46:00,08:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8250F625752:2022-01-26T20:39:16Z,10:58:00,10:58:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8251F624713:2022-02-02T10:53:24Z,07:11:00,07:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8251F624713:2022-02-02T10:53:24Z,09:14:00,09:14:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8251F724337:2022-02-02T10:53:24Z,07:11:00,07:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8251F724337:2022-02-02T10:53:24Z,09:14:00,09:14:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8251F724511:2022-02-02T10:53:24Z,07:11:00,07:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8251F724511:2022-02-02T10:53:24Z,09:17:00,09:17:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8254F556207:2022-02-02T10:53:24Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8254F556207:2022-02-02T10:53:24Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8254F624234:2022-02-02T20:24:50Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
