route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-147,000434,OCESN6986F627590:2022-01-28T20:47:56Z,6986,0,3092,
OCESN-147,000118,OCESN6986F627662:2022-01-26T20:39:16Z,6986,0,3093,
OCESN-147,000733,OCESN6986F637958:2022-01-28T20:47:56Z,6986,0,3094,
OCESN-147,001251,OCESN6986F644068:2022-01-28T20:47:56Z,6986,0,3095,
OCESN-147,000039,OCESN6986F690440:2022-01-26T20:39:16Z,6986,0,3096,
OCESN-147,000469,OCESN6986F708358:2022-02-02T10:53:24Z,6986,0,3097,
OCESN-147,000470,OCESN6986F708359:2022-02-02T10:53:24Z,6986,0,3098,
OCESN-147,001252,OCESN6986F708361:2022-02-02T10:53:24Z,6986,0,3099,
OCESN-135,001253,OCESN7001F525695:2022-01-26T20:39:16Z,7001,1,3100,
OCESN-135,000196,OCESN7001F714371:2022-02-02T10:53:24Z,7001,1,3101,
OCESN-135,000344,OCESN7002F515072:2022-01-26T20:39:16Z,7002,0,3102,
OCESN-135,000821,OCESN7002F549599:2022-01-26T20:39:16Z,7002,0,3103,
OCESN-135,000340,OCESN7002F565569:2022-01-26T20:39:16Z,7002,0,3104,
OCESN-135,000023,OCESN7002F571982:2022-01-26T20:39:16Z,7002,0,3105,
OCESN-135,000352,OCESN7002F644066:2022-02-02T10:53:24Z,7002,0,3106,
OCESN-135,001254,OCESN7002F708352:2022-02-02T10:53:24Z,7002,0,3107,
OCESN-135,001255,OCESN7002F708353:2022-02-02T10:53:24Z,7002,0,3108,
OCESN-135,001256,OCESN7006F517013:2022-01-26T20:39:16Z,7006,0,3109,
OCESN-135,001257,OCESN7006F644064:2022-02-02T20:24:50Z,7006,0,3110,
OCESN-135,001258,OCESN7006F708349:2022-02-02T10:53:24Z,7006,0,3111,
OCESN-135,001259,OCESN7006F710976:2022-02-02T10:53:24Z,7006,0,3112,
OCESN-135,000012,OCESN7006F722257:2022-02-02T20:24:50Z,7006,0,3113,
OCESN-135,000012,OCESN7007F567559:2022-01-26T20:39:16Z,7007,1,3114,
OCESN-135,001260,OCESN7007F708348:2022-02-02T10:53:24Z,7007,1,3115,
OCESN-135,000350,OCESN7010F522570:2022-01-26T20:39:16Z,7010,0,3116,
OCESN-135,000352,OCESN7010F580374:2022-02-02T10:53:24Z,7010,0,3117,
OCESN-135,001261,OCESN7010F713989:2022-02-02T10:53:24Z,7010,0,3118,
OCESN-135,001262,OCESN7011F513511:2022-02-06T20:27:19Z,7011,1,3119,
OCESN-135,001263,OCESN7011F516680:2022-01-26T20:39:16Z,7011,1,3120,
OCESN-135,001264,OCESN7011F715020:2022-02-02T10:53:24Z,7011,1,3121,
OCESN-135,001265,OCESN7014F523841:2022-01-26T20:39:16Z,7014,0,3122,
OCESN-135,000004,OCESN7014F548547:2022-01-26T20:39:16Z,7014,0,3123,
OCESN-135,000415,OCESN7014F646533:2022-02-02T10:53:24Z,7014,0,3124,
OCESN-135,001266,OCESN7014F707266:2022-02-02T10:53:24Z,7014,0,3125,
OCESN-135,000012,OCESN7015F543379:2022-01-26T20:39:16Z,7015,1,3126,
OCESN-135,001267,OCESN7015F708345:2022-02-02T10:53:24Z,7015,1,3127,
OCESN-135,001268,OCESN7020F524810:2022-01-26T20:39:16Z,7020,0,3128,
OCESN-135,001257,OCESN7020F644061:2022-02-02T10:53:24Z,7020,0,3129,
OCESN-135,001269,OCESN7020F715264:2022-02-02T10:53:24Z,7020,0,3130,
OCESN-135,000494,OCESN7023F513502:2022-02-02T10:53:24Z,7023,1,3131,
OCESN-135,001270,OCESN7023F539984:2022-01-26T20:39:16Z,7023,1,3132,
OCESN-135,000012,OCESN7023F543378:2022-01-26T20:39:16Z,7023,1,3133,
OCESN-135,001271,OCESN7025F642791:2022-01-26T20:39:16Z,7025,1,3134,
OCESN-135,001272,OCESN7025F707024:2022-02-02T10:53:24Z,7025,1,3135,
OCESN-135,001257,OCESN7026F644059:2022-02-02T10:53:24Z,7026,0,3136,
OCESN-135,001273,OCESN7026F708342:2022-02-02T10:53:24Z,7026,0,3137,
OCESN-135,000009,OCESN7027F513496:2022-01-26T20:39:16Z,7027,1,3138,
OCESN-135,000012,OCESN7027F543377:2022-01-26T20:39:16Z,7027,1,3139,
OCESN-135,000148,OCESN7027F644057:2022-01-26T20:39:16Z,7027,1,3140,
OCESN-135,001274,OCESN7027F708341:2022-02-02T10:53:24Z,7027,1,3141,
OCESN-135,000073,OCESN7028F644055:2022-02-02T10:53:24Z,7028,0,3142,
OCESN-135,001275,OCESN7028F707319:2022-02-02T10:53:24Z,7028,0,3143,
OCESN-135,000354,OCESN7030F520665:2022-01-26T20:39:16Z,7030,0,3144,
OCESN-135,001258,OCESN7030F523404:2022-01-26T20:39:16Z,7030,0,3145,
OCESN-135,000314,OCESN7030F663961:2022-02-02T10:53:24Z,7030,0,3146,
OCESN-135,000012,OCESN7031F543376:2022-01-26T20:39:16Z,7031,1,3147,
OCESN-135,001276,OCESN7031F708336:2022-02-02T10:53:24Z,7031,1,3148,
OCESN-135,000350,OCESN7032F513490:2022-01-26T20:39:16Z,7032,0,3149,
OCESN-135,000352,OCESN7032F641704:2022-02-02T10:53:24Z,7032,0,3150,
OCESN-135,001261,OCESN7032F714083:2022-02-02T10:53:24Z,7032,0,3151,
OCESN-135,001256,OCESN7035F527415:2022-01-26T20:39:16Z,7035,1,3152,
OCESN-135,000012,OCESN7035F543374:2022-02-06T20:27:19Z,7035,1,3153,
OCESN-135,001277,OCESN7035F708335:2022-02-02T10:53:24Z,7035,1,3154,
OCESN-135,001278,OCESN7037F548401:2022-01-26T20:39:16Z,7037,1,3155,
OCESN-135,001279,OCESN7037F548504:2022-01-26T20:39:16Z,7037,1,3156,
OCESN-135,001280,OCESN7037F708533:2022-02-02T10:53:24Z,7037,1,3157,
OCESN-135,001281,OCESN7037F717749:2022-02-02T10:53:24Z,7037,1,3158,
OCESN-135,001282,OCESN7038F513482:2022-02-06T20:27:19Z,7038,0,3159,
OCESN-135,001283,OCESN7038F644045:2022-02-06T20:27:19Z,7038,0,3160,
OCESN-135,001284,OCESN7038F708333:2022-02-02T10:53:24Z,7038,0,3161,
OCESN-135,000448,OCESN7040F513480:2022-01-26T20:39:16Z,7040,0,3162,
OCESN-135,000073,OCESN7040F530390:2022-02-06T20:27:19Z,7040,0,3163,
OCESN-135,001285,OCESN7040F708329:2022-02-02T10:53:24Z,7040,0,3164,
OCESN-135,001286,OCESN7043F513477:2022-01-26T20:39:16Z,7043,1,3165,
OCESN-135,000012,OCESN7043F543372:2022-01-26T20:39:16Z,7043,1,3166,
OCESN-135,001287,OCESN7043F712116:2022-02-02T10:53:24Z,7043,1,3167,
OCESN-135,000350,OCESN7044F520400:2022-01-26T20:39:16Z,7044,0,3168,
OCESN-135,000352,OCESN7044F647780:2022-02-02T10:53:24Z,7044,0,3169,
OCESN-135,001261,OCESN7044F708326:2022-02-02T10:53:24Z,7044,0,3170,
OCESN-135,001288,OCESN7045F513470:2022-01-26T20:39:16Z,7045,1,3171,
OCESN-135,000022,OCESN7045F708324:2022-02-02T10:53:24Z,7045,1,3172,
OCESN-135,000455,OCESN7046F514625:2022-01-26T20:39:16Z,7046,0,3173,
OCESN-135,000071,OCESN7046F514626:2022-01-26T20:39:16Z,7046,0,3174,
OCESN-135,001289,OCESN7046F524688:2022-01-26T20:39:16Z,7046,0,3175,
OCESN-135,001290,OCESN7046F648683:2022-02-02T10:53:24Z,7046,0,3176,
OCESN-135,000662,OCESN7046F648684:2022-01-30T20:29:05Z,7046,0,3177,
OCESN-135,001291,OCESN7046F708323:2022-02-02T10:53:24Z,7046,0,3178,
OCESN-135,001286,OCESN7047F513467:2022-01-26T20:39:16Z,7047,1,3179,
OCESN-135,001292,OCESN7047F521059:2022-01-26T20:39:16Z,7047,1,3180,
OCESN-135,000196,OCESN7047F708322:2022-02-02T10:53:24Z,7047,1,3181,
OCESN-161,000001,OCESN705F521041:2022-01-26T20:39:16Z,705,1,3182,
OCESN-135,001293,OCESN7052F533117:2022-01-26T20:39:16Z,7052,0,3183,
OCESN-135,000315,OCESN7052F644036:2022-02-02T10:53:24Z,7052,0,3184,
OCESN-135,001294,OCESN7052F708320:2022-02-02T10:53:24Z,7052,0,3185,
OCESN-135,001295,OCESN7053F523178:2022-02-06T20:27:19Z,7053,1,3186,
OCESN-135,000071,OCESN7053F523179:2022-02-06T20:27:19Z,7053,1,3187,
OCESN-135,001296,OCESN7053F714122:2022-02-06T20:27:19Z,7053,1,3188,
OCESN-135,001297,OCESN7053F714123:2022-02-06T20:27:19Z,7053,1,3189,
OCESN-135,001298,OCESN7057F522957:2022-01-26T20:39:16Z,7057,1,3190,
OCESN-135,000196,OCESN7057F720010:2022-02-02T10:53:24Z,7057,1,3191,
OCESN-135,001299,OCESN7060F513460:2022-01-26T20:39:16Z,7060,0,3192,
OCESN-135,000415,OCESN7060F657257:2022-02-06T20:27:19Z,7060,0,3193,
OCESN-135,001300,OCESN7060F708314:2022-02-02T10:53:24Z,7060,0,3194,
OCESN-135,001301,OCESN7061F513459:2022-01-26T20:39:16Z,7061,1,3195,
OCESN-135,001302,OCESN7061F711720:2022-02-02T10:53:24Z,7061,1,3196,
OCESN-135,000448,OCESN7064F542439:2022-01-26T20:39:16Z,7064,0,3197,
OCESN-135,001241,OCESN7064F655642:2022-02-02T10:53:24Z,7064,0,3198,
OCESN-135,001285,OCESN7064F710830:2022-02-02T10:53:24Z,7064,0,3199,
OCESN-135,001303,OCESN7065F529956:2022-01-26T20:39:16Z,7065,1,3200,
OCESN-135,000049,OCESN7065F529957:2022-01-26T20:39:16Z,7065,1,3201,
OCESN-135,001304,OCESN7065F708310:2022-02-02T10:53:24Z,7065,1,3202,
OCESN-135,001305,OCESN7065F708311:2022-02-02T10:53:24Z,7065,1,3203,
OCESN-135,001306,OCESN7068F521115:2022-01-26T20:39:16Z,7068,0,3204,
OCESN-135,000357,OCESN7068F521116:2022-01-26T20:39:16Z,7068,0,3205,
OCESN-135,001307,OCESN7068F656425:2022-02-02T10:53:24Z,7068,0,3206,
OCESN-135,001308,OCESN7068F656426:2022-01-31T20:33:42Z,7068,0,3207,
OCESN-135,001309,OCESN7068F708308:2022-02-06T20:27:19Z,7068,0,3208,
OCESN-135,001310,OCESN7068F708309:2022-02-06T20:27:19Z,7068,0,3209,
OCESN-135,000012,OCESN7069F674782:2022-01-26T20:39:16Z,7069,1,3210,
OCESN-135,001267,OCESN7069F708377:2022-02-02T10:53:24Z,7069,1,3211,
OCESN-161,000014,OCESN707F518222:2022-01-30T20:29:05Z,707,1,3212,
OCESN-135,000350,OCESN7072F574190:2022-01-26T20:39:16Z,7072,0,3213,
OCESN-135,000352,OCESN7072F644025:2022-02-02T10:53:24Z,7072,0,3214,
OCESN-135,001261,OCESN7072F708305:2022-02-02T10:53:24Z,7072,0,3215,
OCESN-135,001311,OCESN7073F516350:2022-01-26T20:39:16Z,7073,1,3216,
OCESN-135,000448,OCESN7073F548264:2022-01-26T20:39:16Z,7073,1,3217,
OCESN-135,001312,OCESN7073F708303:2022-02-02T10:53:24Z,7073,1,3218,
OCESN-135,000354,OCESN7076F513451:2022-01-26T20:39:16Z,7076,0,3219,
OCESN-135,001055,OCESN7076F519537:2022-01-26T20:39:16Z,7076,0,3220,
OCESN-135,001313,OCESN7076F644023:2022-02-02T10:53:24Z,7076,0,3221,
OCESN-135,001314,OCESN7076F719960:2022-02-02T10:53:24Z,7076,0,3222,
OCESN-135,001315,OCESN7077F513444:2022-01-26T20:39:16Z,7077,1,3223,
OCESN-135,000324,OCESN7077F513447:2022-02-06T20:27:19Z,7077,1,3224,
OCESN-135,001075,OCESN7077F521227:2022-02-06T20:27:19Z,7077,1,3225,
OCESN-135,000821,OCESN7077F547362:2022-02-06T20:27:19Z,7077,1,3226,
OCESN-135,001316,OCESN7077F708301:2022-02-02T10:53:24Z,7077,1,3227,
OCESN-135,001155,OCESN7078F524446:2022-01-26T20:39:16Z,7078,0,3228,
OCESN-135,001317,OCESN7078F649129:2022-02-02T10:53:24Z,7078,0,3229,
OCESN-135,001318,OCESN7078F708300:2022-02-02T10:53:24Z,7078,0,3230,
OCESN-135,001288,OCESN7081F517347:2022-01-26T20:39:16Z,7081,1,3231,
OCESN-135,000022,OCESN7081F708299:2022-02-02T10:53:24Z,7081,1,3232,
OCESN-135,001319,OCESN7082F513440:2022-01-26T20:39:16Z,7082,0,3233,
OCESN-135,001320,OCESN7082F649009:2022-02-02T10:53:24Z,7082,0,3234,
OCESN-135,001321,OCESN7082F708298:2022-02-02T10:53:24Z,7082,0,3235,
OCESN-135,000733,OCESN7084F516254:2022-01-26T20:39:16Z,7084,0,3236,
OCESN-135,000322,OCESN7084F661156:2022-01-26T20:39:16Z,7084,0,3237,
OCESN-135,000094,OCESN7084F664072:2022-02-02T10:53:24Z,7084,0,3238,
OCESN-135,000012,OCESN7085F543369:2022-02-06T20:27:19Z,7085,1,3239,
OCESN-135,001322,OCESN7085F713759:2022-02-02T10:53:24Z,7085,1,3240,
OCESN-135,001241,OCESN7086F497784:2022-02-02T10:53:24Z,7086,0,3241,
OCESN-135,001275,OCESN7086F708296:2022-02-02T10:53:24Z,7086,0,3242,
OCESN-135,000049,OCESN7087F513434:2022-01-26T20:39:16Z,7087,1,3243,
OCESN-135,001323,OCESN7087F578104:2022-01-26T20:39:16Z,7087,1,3244,
OCESN-135,001324,OCESN7087F709125:2022-02-02T10:53:24Z,7087,1,3245,
OCESN-161,000010,OCESN709F514781:2022-01-26T20:39:16Z,709,1,3246,
OCESN-161,000011,OCESN709F528823:2022-01-26T20:39:16Z,709,1,3247,
OCESN-161,000072,OCESN709F531944:2022-01-26T20:39:16Z,709,1,3248,
OCESN-135,001325,OCESN7093F708292:2022-02-02T10:53:24Z,7093,1,3249,
OCESN-136,001104,OCESN7104F513425:2022-01-26T20:39:16Z,7104,0,3250,
OCESN-136,000414,OCESN7104F513427:2022-01-26T20:39:16Z,7104,0,3251,
OCESN-136,000345,OCESN7104F525238:2022-01-26T20:39:16Z,7104,0,3252,
OCESN-136,001326,OCESN7104F565560:2022-01-26T20:39:16Z,7104,0,3253,
OCESN-136,001327,OCESN7104F565561:2022-01-26T20:39:16Z,7104,0,3254,
OCESN-136,001328,OCESN7104F644016:2022-02-02T10:53:24Z,7104,0,3255,
OCESN-136,001315,OCESN7104F713054:2022-02-02T10:53:24Z,7104,0,3256,
OCESN-136,000350,OCESN7106F526294:2022-02-03T20:24:11Z,7106,0,3257,
OCESN-136,000352,OCESN7106F642107:2022-02-02T10:53:24Z,7106,0,3258,
OCESN-136,001261,OCESN7106F712129:2022-02-02T10:53:24Z,7106,0,3259,
OCESN-161,000010,OCESN711F513421:2022-01-26T20:39:16Z,711,1,3260,
OCESN-161,000011,OCESN711F513422:2022-01-26T20:39:16Z,711,1,3261,
OCESN-136,000448,OCESN7112F543368:2022-02-04T20:25:18Z,7112,0,3262,
OCESN-136,000354,OCESN7112F565556:2022-01-26T20:39:16Z,7112,0,3263,
OCESN-136,000061,OCESN7112F569517:2022-01-26T20:39:16Z,7112,0,3264,
OCESN-136,001329,OCESN7112F569519:2022-01-26T20:39:16Z,7112,0,3265,
OCESN-136,000073,OCESN7112F644009:2022-02-04T20:25:18Z,7112,0,3266,
OCESN-136,000314,OCESN7112F644010:2022-02-02T10:53:24Z,7112,0,3267,
OCESN-136,001330,OCESN7112F712625:2022-02-02T10:53:24Z,7112,0,3268,
OCESN-136,001285,OCESN7112F712626:2022-02-04T20:25:18Z,7112,0,3269,
OCESN-136,001268,OCESN7116F513411:2022-01-26T20:39:16Z,7116,0,3270,
OCESN-136,001257,OCESN7116F646066:2022-02-02T10:53:24Z,7116,0,3271,
OCESN-136,001269,OCESN7116F708288:2022-02-02T10:53:24Z,7116,0,3272,
OCESN-136,000018,OCESN7124F513415:2022-01-26T20:39:16Z,7124,0,3273,
OCESN-136,000428,OCESN7124F515237:2022-01-26T20:39:16Z,7124,0,3274,
OCESN-136,000040,OCESN7124F565552:2022-01-26T20:39:16Z,7124,0,3275,
OCESN-136,001331,OCESN7124F565553:2022-01-26T20:39:16Z,7124,0,3276,
OCESN-136,001332,OCESN7124F647864:2022-02-02T10:53:24Z,7124,0,3277,
OCESN-136,000602,OCESN7124F711320:2022-02-02T10:53:24Z,7124,0,3278,
OCESN-161,000072,OCESN713F530615:2022-01-26T20:39:16Z,713,1,3279,
OCESN-161,000011,OCESN713F540473:2022-01-26T20:39:16Z,713,1,3280,
OCESN-161,000010,OCESN713F540893:2022-01-26T20:39:16Z,713,1,3281,
OCESN-136,001326,OCESN7130F526352:2022-01-26T20:39:16Z,7130,0,3282,
OCESN-136,001104,OCESN7130F569304:2022-01-26T20:39:16Z,7130,0,3283,
OCESN-136,000448,OCESN7130F571135:2022-01-26T20:39:16Z,7130,0,3284,
OCESN-136,001327,OCESN7130F571136:2022-01-26T20:39:16Z,7130,0,3285,
OCESN-136,000414,OCESN7130F571137:2022-01-26T20:39:16Z,7130,0,3286,
OCESN-136,001328,OCESN7130F574738:2022-02-02T10:53:24Z,7130,0,3287,
OCESN-136,000073,OCESN7130F648893:2022-02-02T10:53:24Z,7130,0,3288,
OCESN-136,000345,OCESN7130F648894:2022-01-26T20:39:16Z,7130,0,3289,
OCESN-136,001285,OCESN7130F720422:2022-02-02T10:53:24Z,7130,0,3290,
OCESN-136,001315,OCESN7130F720423:2022-02-02T10:53:24Z,7130,0,3291,
OCESN-136,000420,OCESN7134F513407:2022-01-26T20:39:16Z,7134,0,3292,
OCESN-136,001333,OCESN7134F516715:2022-01-26T20:39:16Z,7134,0,3293,
OCESN-136,000324,OCESN7134F539460:2022-01-26T20:39:16Z,7134,0,3294,
OCESN-136,000094,OCESN7134F655625:2022-02-02T10:53:24Z,7134,0,3295,
OCESN-136,000439,OCESN7134F656826:2022-02-02T10:53:24Z,7134,0,3296,
OCESN-136,001334,OCESN7134F706128:2022-02-02T10:53:24Z,7134,0,3297,
OCESN-136,001331,OCESN7142F499328:2022-01-26T20:39:16Z,7142,0,3298,
OCESN-136,000040,OCESN7142F519783:2022-01-26T20:39:16Z,7142,0,3299,
OCESN-136,000314,OCESN7142F543444:2022-02-02T10:53:24Z,7142,0,3300,
OCESN-136,000018,OCESN7142F565932:2022-01-26T20:39:16Z,7142,0,3301,
OCESN-136,000428,OCESN7142F566437:2022-01-26T20:39:16Z,7142,0,3302,
OCESN-136,001332,OCESN7142F659511:2022-02-02T10:53:24Z,7142,0,3303,
OCESN-136,001335,OCESN7142F707304:2022-02-02T10:53:24Z,7142,0,3304,
OCESN-136,000602,OCESN7142F708281:2022-02-02T10:53:24Z,7142,0,3305,
OCESN-136,000028,OCESN7144F496090:2022-01-26T20:39:16Z,7144,0,3306,
OCESN-136,000498,OCESN7144F525851:2022-01-26T20:39:16Z,7144,0,3307,
OCESN-136,000163,OCESN7144F642421:2022-02-02T10:53:24Z,7144,0,3308,
OCESN-136,001336,OCESN7144F710384:2022-02-02T10:53:24Z,7144,0,3309,
OCESN-136,001326,OCESN7155F513400:2022-01-26T20:39:16Z,7155,1,3310,
OCESN-136,001337,OCESN7155F712588:2022-02-02T10:53:24Z,7155,1,3311,
OCESN-136,000061,OCESN7159F496086:2022-01-26T20:39:16Z,7159,1,3312,
OCESN-136,001338,OCESN7159F543052:2022-01-26T20:39:16Z,7159,1,3313,
OCESN-136,000012,OCESN7159F543366:2022-01-26T20:39:16Z,7159,1,3314,
OCESN-136,000118,OCESN7159F574401:2022-01-26T20:39:16Z,7159,1,3315,
OCESN-136,000314,OCESN7159F643997:2022-02-02T10:53:24Z,7159,1,3316,
OCESN-136,001339,OCESN7159F708279:2022-02-02T10:53:24Z,7159,1,3317,
OCESN-136,000018,OCESN7163F513395:2022-01-26T20:39:16Z,7163,1,3318,
OCESN-136,000986,OCESN7163F565269:2022-01-26T20:39:16Z,7163,1,3319,
OCESN-136,000040,OCESN7163F565270:2022-01-26T20:39:16Z,7163,1,3320,
OCESN-136,000039,OCESN7163F565271:2022-01-26T20:39:16Z,7163,1,3321,
OCESN-136,001340,OCESN7163F707327:2022-02-02T10:53:24Z,7163,1,3322,
OCESN-136,001298,OCESN7165F513392:2022-02-04T20:25:18Z,7165,1,3323,
OCESN-136,000196,OCESN7165F708277:2022-02-04T20:25:18Z,7165,1,3324,
OCESN-136,000012,OCESN7171F513390:2022-01-26T20:39:16Z,7171,1,3325,
OCESN-136,001322,OCESN7171F708276:2022-02-02T10:53:24Z,7171,1,3326,
OCESN-136,001341,OCESN7173F643995:2022-02-02T10:53:24Z,7173,1,3327,
OCESN-136,000094,OCESN7173F693901:2022-02-02T10:53:24Z,7173,1,3328,
OCESN-136,001342,OCESN7173F710542:2022-02-02T10:53:24Z,7173,1,3329,
OCESN-136,001288,OCESN7177F522612:2022-01-26T20:39:16Z,7177,1,3330,
OCESN-136,000022,OCESN7177F708813:2022-02-02T10:53:24Z,7177,1,3331,
OCESN-136,000235,OCESN7181F715132:2022-02-04T20:25:18Z,7181,1,3332,
OCESN-136,001270,OCESN7183F514965:2022-01-26T20:39:16Z,7183,1,3333,
OCESN-136,000012,OCESN7183F543392:2022-01-26T20:39:16Z,7183,1,3334,
OCESN-136,000494,OCESN7183F712167:2022-02-02T10:53:24Z,7183,1,3335,
OCESN-136,001326,OCESN7185F651620:2022-01-26T20:39:16Z,7185,1,3336,
OCESN-136,001337,OCESN7185F718198:2022-02-02T10:53:24Z,7185,1,3337,
OCESN-136,000018,OCESN7189F518498:2022-01-26T20:39:16Z,7189,1,3338,
OCESN-136,000040,OCESN7189F570228:2022-01-26T20:39:16Z,7189,1,3339,
OCESN-136,000039,OCESN7189F570231:2022-01-26T20:39:16Z,7189,1,3340,
OCESN-136,001343,OCESN7189F705902:2022-02-02T10:53:24Z,7189,1,3341,
OCESN-161,000001,OCESN719F525798:2022-01-26T20:39:16Z,719,1,3342,
OCESN-136,000241,OCESN7195F648670:2022-02-02T10:53:24Z,7195,1,3343,
OCESN-1706116,000352,OCESN7200F645049:2022-02-04T20:25:18Z,7200,0,3344,
OCESN-1706116,001344,OCESN7200F710220:2022-02-04T20:25:18Z,7200,0,3345,
OCESN-1706116,001345,OCESN7200F713126:2022-02-04T20:25:18Z,7200,0,3346,
OCESN-136,001346,OCESN7208F513381:2022-02-06T20:27:19Z,7208,0,3347,
OCESN-136,000347,OCESN7208F518217:2022-02-04T20:25:18Z,7208,0,3348,
OCESN-136,001347,OCESN7208F574311:2022-02-04T20:25:18Z,7208,0,3349,
OCESN-136,000352,OCESN7208F646114:2022-02-04T20:25:18Z,7208,0,3350,
OCESN-136,001261,OCESN7208F709496:2022-02-06T20:27:19Z,7208,0,3351,
OCESN-1706116,000448,OCESN7212F527206:2022-02-04T20:25:18Z,7212,0,3352,
OCESN-1706116,000073,OCESN7212F647753:2022-02-04T20:25:18Z,7212,0,3353,
OCESN-1706116,001285,OCESN7212F712525:2022-02-04T20:25:18Z,7212,0,3354,
OCESN-136,000448,OCESN7218F512912:2022-02-04T20:25:18Z,7218,0,3355,
OCESN-136,001348,OCESN7218F708272:2022-02-04T20:25:18Z,7218,0,3356,
OCESN-1706116,000129,OCESN7226F517800:2022-02-04T20:25:18Z,7226,0,3357,
OCESN-1706116,001329,OCESN7226F519017:2022-02-04T20:25:18Z,7226,0,3358,
OCESN-1706116,000011,OCESN7226F545102:2022-02-04T20:25:18Z,7226,0,3359,
OCESN-1706116,001349,OCESN7226F565537:2022-02-04T20:25:18Z,7226,0,3360,
OCESN-1706116,000061,OCESN7226F565539:2022-02-04T20:25:18Z,7226,0,3361,
OCESN-1706116,000004,OCESN7226F565676:2022-02-04T20:25:18Z,7226,0,3362,
OCESN-1706116,000314,OCESN7226F693710:2022-02-04T20:25:18Z,7226,0,3363,
OCESN-136,000448,OCESN7230F533451:2022-01-26T20:39:16Z,7230,0,3364,
OCESN-136,001241,OCESN7230F643983:2022-02-02T10:53:24Z,7230,0,3365,
OCESN-136,001285,OCESN7230F714577:2022-02-02T10:53:24Z,7230,0,3366,
OCESN-136,000350,OCESN7238F527964:2022-02-04T20:25:18Z,7238,0,3367,
OCESN-136,000352,OCESN7238F643982:2022-02-04T20:25:18Z,7238,0,3368,
OCESN-136,001334,OCESN7238F708268:2022-02-04T20:25:18Z,7238,0,3369,
OCESN-136,001350,OCESN7238F711941:2022-02-04T20:25:18Z,7238,0,3370,
OCESN-136,000314,OCESN7242F516241:2022-02-02T10:53:24Z,7242,0,3371,
OCESN-136,001335,OCESN7242F719003:2022-02-02T10:53:24Z,7242,0,3372,
OCESN-161,000010,OCESN725F513365:2022-01-26T20:39:16Z,725,1,3373,
OCESN-161,000011,OCESN725F524415:2022-01-26T20:39:16Z,725,1,3374,
OCESN-136,001298,OCESN7265F513364:2022-02-04T20:25:18Z,7265,1,3375,
OCESN-136,000196,OCESN7265F710940:2022-02-04T20:25:18Z,7265,1,3376,
OCESN-136,000094,OCESN7273F693709:2022-02-02T10:53:24Z,7273,1,3377,
OCESN-136,001342,OCESN7273F711936:2022-02-02T10:53:24Z,7273,1,3378,
OCESN-136,001288,OCESN7277F513360:2022-01-26T20:39:16Z,7277,1,3379,
OCESN-136,000022,OCESN7277F708263:2022-02-02T10:53:24Z,7277,1,3380,
OCESN-136,001270,OCESN7283F513359:2022-01-26T20:39:16Z,7283,1,3381,
OCESN-136,000012,OCESN7283F543533:2022-01-26T20:39:16Z,7283,1,3382,
OCESN-136,000494,OCESN7283F714618:2022-02-02T10:53:24Z,7283,1,3383,
OCESN-136,001351,OCESN7289F529206:2022-01-26T20:39:16Z,7289,1,3384,
OCESN-136,000061,OCESN7289F543365:2022-01-26T20:39:16Z,7289,1,3385,
OCESN-136,000012,OCESN7289F567434:2022-01-26T20:39:16Z,7289,1,3386,
OCESN-136,000118,OCESN7289F645342:2022-01-26T20:39:16Z,7289,1,3387,
OCESN-136,001352,OCESN7289F707965:2022-02-02T10:53:24Z,7289,1,3388,
OCESN-136,000150,OCESN7289F708261:2022-02-02T10:53:24Z,7289,1,3389,
OCESN-136,000241,OCESN7295F643973:2022-02-02T10:53:24Z,7295,1,3390,
OCESN-1706116,000754,OCESN7297F513352:2022-02-04T20:25:18Z,7297,1,3391,
OCESN-1706116,001353,OCESN7297F513353:2022-02-04T20:25:18Z,7297,1,3392,
OCESN-1706116,001354,OCESN7297F520416:2022-02-04T20:25:18Z,7297,1,3393,
OCESN-1706116,000012,OCESN7297F543565:2022-02-04T20:25:18Z,7297,1,3394,
OCESN-1706116,000825,OCESN7297F554289:2022-02-04T20:25:18Z,7297,1,3395,
OCESN-1706116,001355,OCESN7297F707214:2022-02-04T20:25:18Z,7297,1,3396,
OCESN-1706116,000053,OCESN7297F708255:2022-02-04T20:25:18Z,7297,1,3397,
OCESN-136,001327,OCESN7304F513346:2022-01-26T20:39:16Z,7304,0,3398,
OCESN-136,000414,OCESN7304F513348:2022-01-26T20:39:16Z,7304,0,3399,
OCESN-136,001326,OCESN7304F553224:2022-01-26T20:39:16Z,7304,0,3400,
OCESN-136,001104,OCESN7304F557828:2022-01-26T20:39:16Z,7304,0,3401,
OCESN-136,000345,OCESN7304F557842:2022-01-26T20:39:16Z,7304,0,3402,
OCESN-136,001328,OCESN7304F646357:2022-02-02T10:53:24Z,7304,0,3403,
OCESN-136,001315,OCESN7304F714214:2022-02-02T10:53:24Z,7304,0,3404,
OCESN-136,001329,OCESN7312F521760:2022-01-26T20:39:16Z,7312,0,3405,
OCESN-136,000354,OCESN7312F543350:2022-01-26T20:39:16Z,7312,0,3406,
OCESN-136,000061,OCESN7312F553059:2022-01-26T20:39:16Z,7312,0,3407,
OCESN-136,000314,OCESN7312F648827:2022-02-02T10:53:24Z,7312,0,3408,
